label,h0_pt0_x,h0_pt0_y,h0_pt0_z,h0_pt1_x,h0_pt1_y,h0_pt1_z,h0_pt2_x,h0_pt2_y,h0_pt2_z,h0_pt3_x,h0_pt3_y,h0_pt3_z,h0_pt4_x,h0_pt4_y,h0_pt4_z,h0_pt5_x,h0_pt5_y,h0_pt5_z,h0_pt6_x,h0_pt6_y,h0_pt6_z,h0_pt7_x,h0_pt7_y,h0_pt7_z,h0_pt8_x,h0_pt8_y,h0_pt8_z,h0_pt9_x,h0_pt9_y,h0_pt9_z,h0_pt10_x,h0_pt10_y,h0_pt10_z,h0_pt11_x,h0_pt11_y,h0_pt11_z,h0_pt12_x,h0_pt12_y,h0_pt12_z,h0_pt13_x,h0_pt13_y,h0_pt13_z,h0_pt14_x,h0_pt14_y,h0_pt14_z,h0_pt15_x,h0_pt15_y,h0_pt15_z,h0_pt16_x,h0_pt16_y,h0_pt16_z,h0_pt17_x,h0_pt17_y,h0_pt17_z,h0_pt18_x,h0_pt18_y,h0_pt18_z,h0_pt19_x,h0_pt19_y,h0_pt19_z,h0_pt20_x,h0_pt20_y,h0_pt20_z,h1_pt0_x,h1_pt0_y,h1_pt0_z,h1_pt1_x,h1_pt1_y,h1_pt1_z,h1_pt2_x,h1_pt2_y,h1_pt2_z,h1_pt3_x,h1_pt3_y,h1_pt3_z,h1_pt4_x,h1_pt4_y,h1_pt4_z,h1_pt5_x,h1_pt5_y,h1_pt5_z,h1_pt6_x,h1_pt6_y,h1_pt6_z,h1_pt7_x,h1_pt7_y,h1_pt7_z,h1_pt8_x,h1_pt8_y,h1_pt8_z,h1_pt9_x,h1_pt9_y,h1_pt9_z,h1_pt10_x,h1_pt10_y,h1_pt10_z,h1_pt11_x,h1_pt11_y,h1_pt11_z,h1_pt12_x,h1_pt12_y,h1_pt12_z,h1_pt13_x,h1_pt13_y,h1_pt13_z,h1_pt14_x,h1_pt14_y,h1_pt14_z,h1_pt15_x,h1_pt15_y,h1_pt15_z,h1_pt16_x,h1_pt16_y,h1_pt16_z,h1_pt17_x,h1_pt17_y,h1_pt17_z,h1_pt18_x,h1_pt18_y,h1_pt18_z,h1_pt19_x,h1_pt19_y,h1_pt19_z,h1_pt20_x,h1_pt20_y,h1_pt20_z
MEM,0.6934342980384827,0.8939328789710999,-8.495529613128383e-08,0.6514219045639038,0.8961871862411499,-0.030823519453406334,0.6058318018913269,0.8552348613739014,-0.05213260278105736,0.5840049982070923,0.8065893650054932,-0.0728892982006073,0.5576515793800354,0.7709695100784302,-0.09296853840351105,0.5885509848594666,0.728762686252594,-0.028943603858351707,0.5637093186378479,0.6361686587333679,-0.0574222169816494,0.5522277355194092,0.5786036252975464,-0.07090193778276443,0.5487618446350098,0.5310181975364685,-0.07932037115097046,0.62323397397995,0.7200138568878174,-0.03066365234553814,0.5957184433937073,0.6502320766448975,-0.07167298346757889,0.5916631817817688,0.7199866771697998,-0.07496309280395508,0.5995464324951172,0.7629243731498718,-0.06489113718271255,0.6616503000259399,0.7217639684677124,-0.036900222301483154,0.6393258571624756,0.6884145736694336,-0.0804542601108551,0.6387984156608582,0.7713198661804199,-0.06848053634166718,0.6478537321090698,0.8112607002258301,-0.04770040884613991,0.7018793821334839,0.7321792840957642,-0.045676328241825104,0.6739339828491211,0.7099465131759644,-0.07614453881978989,0.6675330996513367,0.774834394454956,-0.06717918068170547,0.6733639240264893,0.8072000741958618,-0.05283205583691597,0.39247581362724304,0.9329109191894531,3.1476312756240077e-07,0.4471714198589325,0.8923108577728271,-0.017043806612491608,0.472075879573822,0.81900954246521,-0.024338575080037117,0.466318815946579,0.7495580315589905,-0.03405575081706047,0.4380221366882324,0.7020764350891113,-0.04299752041697502,0.4741906225681305,0.7138047814369202,-0.006147720385342836,0.506683349609375,0.6280966997146606,-0.016157876700162888,0.5250941514968872,0.5778101682662964,-0.02329118922352791,0.5389372110366821,0.533324658870697,-0.02997734025120735,0.4357703924179077,0.6990655064582825,-0.01290444377809763,0.4392549395561218,0.5901163220405579,-0.029415708035230637,0.4434584379196167,0.5274138450622559,-0.04135516658425331,0.4448024034500122,0.4726729094982147,-0.04873048514127731,0.3976578712463379,0.7124406099319458,-0.021757056936621666,0.40469372272491455,0.6358196139335632,-0.048555582761764526,0.4181509017944336,0.7040089964866638,-0.04961080476641655,0.4226256012916565,0.7542639970779419,-0.042564742267131805,0.36019283533096313,0.7460530996322632,-0.03215750679373741,0.37278783321380615,0.6818938255310059,-0.05594828352332115,0.38837242126464844,0.7253530025482178,-0.054020244628190994,0.3956209123134613,0.7674227952957153,-0.046963296830654144
MEM,0.3938053846359253,0.928931713104248,3.382213265012979e-07,0.44885826110839844,0.8885969519615173,-0.017445167526602745,0.4735473394393921,0.8150669932365417,-0.024747364223003387,0.4658622145652771,0.7470598816871643,-0.03433603420853615,0.4387671649456024,0.6982041001319885,-0.042971447110176086,0.47396355867385864,0.7100357413291931,-0.006611696444451809,0.5075223445892334,0.6254482865333557,-0.017047323286533356,0.5258224010467529,0.5745531916618347,-0.02434755116701126,0.5389795303344727,0.5303527116775513,-0.030899235978722572,0.43514111638069153,0.696276843547821,-0.012833093293011189,0.4389151334762573,0.5876502394676208,-0.02994774468243122,0.44352710247039795,0.5242037773132324,-0.042211227118968964,0.4446450173854828,0.46949678659439087,-0.04959762841463089,0.3967663645744324,0.7100735306739807,-0.02118939720094204,0.40388715267181396,0.6343177556991577,-0.04905048385262489,0.41767454147338867,0.7024398446083069,-0.05081961303949356,0.42206090688705444,0.7528018951416016,-0.0438852421939373,0.35971134901046753,0.7429276704788208,-0.030962059274315834,0.3735578656196594,0.682613730430603,-0.055738355964422226,0.38981178402900696,0.7273894548416138,-0.05446416884660721,0.39726755023002625,0.7692697048187256,-0.047622229903936386,0.6902164816856384,0.8957799673080444,-6.89430095235366e-08,0.6471295356750488,0.8966399431228638,-0.03424922004342079,0.60323166847229,0.8562207221984863,-0.05671260878443718,0.5831588506698608,0.8079223036766052,-0.07806603610515594,0.5578754544258118,0.7709163427352905,-0.0982651337981224,0.5854479074478149,0.7241090536117554,-0.029674215242266655,0.5615801811218262,0.6315721869468689,-0.057636577636003494,0.551533043384552,0.5758096575737,-0.07127932459115982,0.5495702028274536,0.5287642478942871,-0.08009915798902512,0.6216013431549072,0.7139852046966553,-0.029654743149876595,0.5958226919174194,0.6489681601524353,-0.07084321230649948,0.5910835266113281,0.7165346145629883,-0.07620391249656677,0.5961732864379883,0.7607070803642273,-0.06798412650823593,0.6605727076530457,0.7158122062683105,-0.03438519313931465,0.6385321617126465,0.6889128088951111,-0.07849127054214478,0.6374212503433228,0.7710773348808289,-0.06932403892278671,0.6439900994300842,0.8138427138328552,-0.050328731536865234,0.7011435031890869,0.726940393447876,-0.041899606585502625,0.6735830903053284,0.7100353837013245,-0.07306349277496338,0.6667307019233704,0.773454487323761,-0.06649720668792725,0.6704095005989075,0.807471513748169,-0.053734276443719864
MEM,0.3969137668609619,0.9347602725028992,3.264166537064739e-07,0.45084282755851746,0.8948906064033508,-0.020687807351350784,0.4784364104270935,0.8212510347366333,-0.029280971735715866,0.47046640515327454,0.7509278059005737,-0.03907934948801994,0.4445780813694,0.6986634731292725,-0.04792141914367676,0.474182665348053,0.7141153812408447,-0.013149086385965347,0.5073038339614868,0.6268109083175659,-0.024824876338243484,0.5246007442474365,0.5750398635864258,-0.033181242644786835,0.5374445915222168,0.5289143323898315,-0.040377359837293625,0.435600221157074,0.7013669610023499,-0.01773158274590969,0.4383995532989502,0.591051459312439,-0.03540494292974472,0.44387221336364746,0.5280588865280151,-0.04903729632496834,0.4447532594203949,0.47228649258613586,-0.05767247453331947,0.3962721824645996,0.7158533930778503,-0.02411741018295288,0.40507376194000244,0.6423635482788086,-0.05424519628286362,0.4221224784851074,0.7112890481948853,-0.05718347802758217,0.4264979362487793,0.7624574303627014,-0.05075216293334961,0.35865214467048645,0.7482910752296448,-0.031827662140131,0.37340691685676575,0.687090277671814,-0.05883484333753586,0.3908271789550781,0.7333982586860657,-0.05743877589702606,0.3971119225025177,0.7761344313621521,-0.0500405952334404,0.6940982341766357,0.8971974849700928,-1.2926643933042214e-07,0.6509262323379517,0.8995683789253235,-0.026000723242759705,0.6051084995269775,0.8565760850906372,-0.042883194983005524,0.5826948881149292,0.8088493943214417,-0.05995747074484825,0.5539240837097168,0.7792320847511292,-0.07662134617567062,0.5903795957565308,0.731116771697998,-0.022959422320127487,0.5640166997909546,0.6396303176879883,-0.04906756803393364,0.5526396632194519,0.5835525393486023,-0.06353048235177994,0.5496370792388916,0.5346932411193848,-0.07360474020242691,0.6256433725357056,0.7207710146903992,-0.02627091109752655,0.5949329137802124,0.6518495082855225,-0.06696351617574692,0.5889101624488831,0.711897075176239,-0.07574605196714401,0.5924661159515381,0.7574492692947388,-0.07024461776018143,0.6638043522834778,0.7214477062225342,-0.03312204033136368,0.6359357833862305,0.6961139440536499,-0.07630713284015656,0.6386183500289917,0.7756129503250122,-0.07048016041517258,0.6472665071487427,0.8197817802429199,-0.05393971875309944,0.7039390802383423,0.7315241098403931,-0.04196441173553467,0.6732050776481628,0.7160444259643555,-0.07288841158151627,0.6680353283882141,0.7794284224510193,-0.06760689616203308,0.6729861497879028,0.8154181838035583,-0.05586669221520424
MEM,0.3990846872329712,0.9319443702697754,3.4266150805706275e-07,0.45090365409851074,0.8949454426765442,-0.0221572108566761,0.4790584444999695,0.8221481442451477,-0.03097420558333397,0.46976473927497864,0.7533120512962341,-0.04088754206895828,0.44661420583724976,0.7002951502799988,-0.04970777779817581,0.4732624888420105,0.7162933945655823,-0.013434144668281078,0.5066638588905334,0.6312231421470642,-0.026815475896000862,0.5243687033653259,0.5781199932098389,-0.03551197424530983,0.5369274616241455,0.5319488048553467,-0.04249172657728195,0.4346316158771515,0.7046365737915039,-0.018479611724615097,0.437539279460907,0.5922663807868958,-0.03776255622506142,0.4431755542755127,0.5288121700286865,-0.05100500211119652,0.4441937208175659,0.4725692868232727,-0.0583183728158474,0.3952566385269165,0.7192620635032654,-0.025985075160861015,0.4049704074859619,0.6464691162109375,-0.05991843715310097,0.4221130609512329,0.7166826128959656,-0.06362170726060867,0.4272897243499756,0.7660182118415833,-0.05631672963500023,0.35778912901878357,0.7517672181129456,-0.034812819212675095,0.37334027886390686,0.69430011510849,-0.06489183008670807,0.39185193181037903,0.7418678402900696,-0.06444529443979263,0.3993593156337738,0.7829350233078003,-0.056978143751621246,0.6933273077011108,0.904410719871521,-1.7169689670026855e-07,0.6504908204078674,0.9028404355049133,-0.026593923568725586,0.6082965135574341,0.8627526760101318,-0.043907418847084045,0.5867834091186523,0.8161702752113342,-0.061279840767383575,0.5588315725326538,0.787650465965271,-0.07790729403495789,0.5938006043434143,0.7287931442260742,-0.02413071133196354,0.5669750571250916,0.6326496601104736,-0.051903750747442245,0.5543048977851868,0.5782686471939087,-0.06801105290651321,0.5490227937698364,0.5277059078216553,-0.07961872220039368,0.6290774345397949,0.7176899909973145,-0.027161942794919014,0.5933907628059387,0.6544066667556763,-0.06840530782938004,0.5881386995315552,0.7196051478385925,-0.07777536660432816,0.5922069549560547,0.7654649615287781,-0.07362528890371323,0.6666426062583923,0.7182475328445435,-0.03400137275457382,0.6370575428009033,0.6999810338020325,-0.0773836001753807,0.6405174136161804,0.7825812101364136,-0.07234062999486923,0.6501734852790833,0.8275891542434692,-0.057001225650310516,0.706617534160614,0.7284595370292664,-0.043080974370241165,0.6758064031600952,0.7204643487930298,-0.07488355785608292,0.6711258292198181,0.785686194896698,-0.07120130211114883,0.6770073175430298,0.8218005895614624,-0.06083821505308151
MEM,0.7031702995300293,0.9488400220870972,-1.4085020438869833e-07,0.6555895209312439,0.9531213641166687,-0.03216799721121788,0.6052173972129822,0.9170494079589844,-0.05345398932695389,0.58188396692276,0.8725591897964478,-0.07371540367603302,0.5561948418617249,0.8390308618545532,-0.09257423877716064,0.5875003933906555,0.7576600909233093,-0.03493260219693184,0.5636774301528931,0.6536900401115417,-0.07083504647016525,0.5504381060600281,0.5876168012619019,-0.09457800537347794,0.5447982549667358,0.5282198190689087,-0.11155175417661667,0.6271672248840332,0.7456655502319336,-0.03585110232234001,0.5931729078292847,0.6867125034332275,-0.08288836479187012,0.5861524939537048,0.7580126523971558,-0.09338846057653427,0.589876115322113,0.8066152334213257,-0.08982127904891968,0.669190526008606,0.7473229169845581,-0.0413321927189827,0.6383339762687683,0.7313317060470581,-0.08756418526172638,0.6412610411643982,0.8185580372810364,-0.08024626970291138,0.6536390781402588,0.8625313639640808,-0.06349745392799377,0.7148275971412659,0.7593525052070618,-0.04983104020357132,0.6823610067367554,0.7604291439056396,-0.08291513472795486,0.6785455346107483,0.8264668583869934,-0.07859531044960022,0.6890316605567932,0.8561305999755859,-0.06766242533922195,0.3931063711643219,0.9566472172737122,4.0627335806675546e-07,0.44385847449302673,0.9341599941253662,-0.031172161921858788,0.4787309169769287,0.8640167713165283,-0.044401224702596664,0.4689920246601105,0.7949667572975159,-0.058013059198856354,0.44534292817115784,0.7406103610992432,-0.07068204879760742,0.47508642077445984,0.7361876368522644,-0.02043263427913189,0.5041642785072327,0.6482011675834656,-0.04102762043476105,0.5215139985084534,0.5870233178138733,-0.056118741631507874,0.5352790951728821,0.5372762084007263,-0.06676741689443588,0.4308429956436157,0.7278114557266235,-0.024126503616571426,0.429015189409256,0.6088889837265015,-0.04950277507305145,0.43315789103507996,0.5351853966712952,-0.06688390672206879,0.43492990732192993,0.475520521402359,-0.07619527727365494,0.3882698118686676,0.7450470924377441,-0.03167927265167236,0.3982015550136566,0.6731746792793274,-0.07431170344352722,0.4131684899330139,0.7425004243850708,-0.0815601646900177,0.41819289326667786,0.79813551902771,-0.07439988851547241,0.34816187620162964,0.7783895134925842,-0.04137161001563072,0.3626561760902405,0.72605961561203,-0.07808542996644974,0.37906110286712646,0.7725127339363098,-0.08028274774551392,0.38695526123046875,0.8152474761009216,-0.07347719371318817
MEM,0.3620130717754364,1.0055735111236572,4.950214815835352e-07,0.41757822036743164,0.9823399782180786,-0.027920028194785118,0.4561808705329895,0.9229934811592102,-0.04660634323954582,0.42939066886901855,0.8623599410057068,-0.0675475001335144,0.39102327823638916,0.813255250453949,-0.08883978426456451,0.4555841386318207,0.7722081542015076,-0.03200113773345947,0.4879052937030792,0.6679280996322632,-0.059636786580085754,0.5058459043502808,0.5994284749031067,-0.07787979394197464,0.5192670822143555,0.542870044708252,-0.09023270010948181,0.39911192655563354,0.7622427344322205,-0.04252418503165245,0.3966500759124756,0.621038019657135,-0.07614053785800934,0.396077036857605,0.5424970984458923,-0.09622523933649063,0.39452219009399414,0.4734136462211609,-0.10635744035243988,0.3462456464767456,0.7851731181144714,-0.05549026280641556,0.35126903653144836,0.7199993133544922,-0.10338659584522247,0.36442744731903076,0.8013855218887329,-0.10592194646596909,0.37094518542289734,0.8548498153686523,-0.09460441023111343,0.29655635356903076,0.8267467021942139,-0.07006046175956726,0.30477577447891235,0.7777324914932251,-0.10574092715978622,0.32088199257850647,0.8348972797393799,-0.0987602174282074,0.3308296799659729,0.8745505809783936,-0.08534108102321625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.35037073493003845,1.0195001363754272,5.762328214586887e-07,0.40695956349372864,0.998336672782898,-0.035109058022499084,0.4444596469402313,0.937981367111206,-0.05768963694572449,0.41416165232658386,0.8724281787872314,-0.08160009980201721,0.3769945502281189,0.8178153038024902,-0.10594838112592697,0.44464239478111267,0.782093346118927,-0.04194825515151024,0.4804595112800598,0.6708645224571228,-0.07564602047204971,0.5014501214027405,0.5971667170524597,-0.09812521934509277,0.5156809687614441,0.5361095070838928,-0.11279796808958054,0.38505610823631287,0.7717834115028381,-0.05130686238408089,0.38329237699508667,0.6214781403541565,-0.08931572735309601,0.3831888735294342,0.5393019914627075,-0.11138097941875458,0.3805773854255676,0.46814340353012085,-0.12191566079854965,0.3300475478172302,0.7979124784469604,-0.06381899118423462,0.33309224247932434,0.7258059978485107,-0.1171548068523407,0.3445628881454468,0.8059198260307312,-0.11984187364578247,0.35076314210891724,0.8583682775497437,-0.10687504708766937,0.27918440103530884,0.843199610710144,-0.07841960340738297,0.2841328978538513,0.7892458438873291,-0.1182604655623436,0.29973363876342773,0.8439041972160339,-0.1110667958855629,0.31047776341438293,0.8816693425178528,-0.0962100625038147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.33805420994758606,1.017717957496643,6.705409987262101e-07,0.39596307277679443,0.9952787160873413,-0.03548663109540939,0.434892863035202,0.9481613636016846,-0.06119299307465553,0.41890257596969604,0.9079974889755249,-0.08942670375108719,0.39151838421821594,0.8692972660064697,-0.11850868910551071,0.4351269006729126,0.7863442301750183,-0.046319473534822464,0.4764254689216614,0.6738019585609436,-0.0840851366519928,0.4995432496070862,0.5984128713607788,-0.1090063601732254,0.5147713422775269,0.5354689359664917,-0.12477275729179382,0.3733660578727722,0.7746054530143738,-0.057961784303188324,0.3724477291107178,0.6207317113876343,-0.0997190922498703,0.37217551469802856,0.5343014597892761,-0.12381576746702194,0.3701826333999634,0.4612258970737457,-0.13534894585609436,0.315410315990448,0.8004535436630249,-0.07279116660356522,0.3178032636642456,0.7262988090515137,-0.1291947215795517,0.3295712471008301,0.8060512542724609,-0.13284851610660553,0.3377150893211365,0.8601253032684326,-0.11955850571393967,0.26353347301483154,0.8472433090209961,-0.08982139080762863,0.2661823034286499,0.7925612926483154,-0.13147875666618347,0.2816820740699768,0.8467091917991638,-0.1240476742386818,0.2938958704471588,0.8865277171134949,-0.10829082876443863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.2450072169303894,1.0094513893127441,8.182371971088287e-07,0.3168179988861084,0.9966797232627869,-0.048215895891189575,0.36741960048675537,0.9714937806129456,-0.08656514436006546,0.37427106499671936,0.957909345626831,-0.12600547075271606,0.360981285572052,0.9304850101470947,-0.16522420942783356,0.37873682379722595,0.7902771234512329,-0.07862189412117004,0.43872368335723877,0.6607828736305237,-0.1313380002975464,0.47213152050971985,0.5765134692192078,-0.16403965651988983,0.4958244562149048,0.5045607686042786,-0.18476411700248718,0.30623748898506165,0.7727948427200317,-0.09085272252559662,0.3052787184715271,0.5985615253448486,-0.15414656698703766,0.30291685461997986,0.4957791566848755,-0.18717049062252045,0.301104336977005,0.41449013352394104,-0.20267106592655182,0.2375369369983673,0.7990514039993286,-0.10581109672784805,0.24026957154273987,0.745058000087738,-0.17487064003944397,0.2500680387020111,0.8298557996749878,-0.1768764853477478,0.25897684693336487,0.8877156972885132,-0.16097456216812134,0.1787867546081543,0.8485390543937683,-0.1245758980512619,0.1752866804599762,0.8239167332649231,-0.17174123227596283,0.1881263107061386,0.883368968963623,-0.16293008625507355,0.20096468925476074,0.9180699586868286,-0.14574749767780304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.22212716937065125,1.0156360864639282,7.971361810632516e-07,0.3000897169113159,0.9993159770965576,-0.04611318185925484,0.3484153151512146,0.9708490371704102,-0.08750521391630173,0.3471568822860718,0.9587645530700684,-0.13023187220096588,0.3199348449707031,0.9301838278770447,-0.17336595058441162,0.3672836422920227,0.7984853982925415,-0.09082644432783127,0.4305022358894348,0.6629994511604309,-0.14607101678848267,0.4654189944267273,0.5730188488960266,-0.17862817645072937,0.4885803461074829,0.49656298756599426,-0.19934090971946716,0.292081743478775,0.7772457003593445,-0.10315384715795517,0.2842898964881897,0.597498893737793,-0.1752740442752838,0.27940982580184937,0.4872598946094513,-0.20968912541866302,0.27689528465270996,0.4009855091571808,-0.22438175976276398,0.21920853853225708,0.8012266159057617,-0.11643936485052109,0.21588429808616638,0.770014226436615,-0.18674702942371368,0.22834618389606476,0.8559157848358154,-0.18630588054656982,0.23941203951835632,0.9115214943885803,-0.16848020255565643,0.1582331359386444,0.8474694490432739,-0.13335733115673065,0.1506851762533188,0.8429569602012634,-0.17784732580184937,0.16488005220890045,0.9055377840995789,-0.16604076325893402,0.18169794976711273,0.9384749531745911,-0.14690761268138885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.17525997757911682,1.1441599130630493,9.779653282748768e-07,0.2560265362262726,1.12937593460083,-0.0632096529006958,0.30329716205596924,1.0623971223831177,-0.10618259012699127,0.26087984442710876,1.005767583847046,-0.15096166729927063,0.20567883551120758,0.9515656232833862,-0.19604918360710144,0.332838237285614,0.8418523073196411,-0.07845807075500488,0.39657554030418396,0.6748589277267456,-0.13388632237911224,0.4345530867576599,0.5759317874908447,-0.16560976207256317,0.4602607488632202,0.4891027808189392,-0.18562887609004974,0.24656817317008972,0.8176749348640442,-0.08981125801801682,0.24252091348171234,0.6035168766975403,-0.16416899859905243,0.23926880955696106,0.4832605719566345,-0.20127174258232117,0.2369750738143921,0.37952500581741333,-0.21520133316516876,0.16851887106895447,0.8462800979614258,-0.10706989467144012,0.16145865619182587,0.771784782409668,-0.199285089969635,0.15979382395744324,0.8965547680854797,-0.21075454354286194,0.1666898876428604,0.9692159295082092,-0.19258330762386322,0.10050937533378601,0.9032183289527893,-0.12834985554218292,0.08559392392635345,0.8747354745864868,-0.1942347139120102,0.09591096639633179,0.9535117149353027,-0.19274796545505524,0.11331678926944733,0.9991354942321777,-0.17606386542320251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.1686358004808426,1.1456923484802246,1.085907001652231e-06,0.253106951713562,1.1362426280975342,-0.06345783174037933,0.2967989444732666,1.0716171264648438,-0.11015985161066055,0.2556811571121216,1.0197508335113525,-0.15975530445575714,0.19684557616710663,0.9718378782272339,-0.2106577754020691,0.3290785849094391,0.8471036553382874,-0.08525609970092773,0.3910094201564789,0.6755748987197876,-0.14300008118152618,0.4266909956932068,0.5746344327926636,-0.17573456466197968,0.4500647187232971,0.48756667971611023,-0.19649752974510193,0.23893184959888458,0.82334303855896,-0.09918265789747238,0.23454348742961884,0.6083711981773376,-0.17977175116539001,0.2320026308298111,0.48149237036705017,-0.2209233045578003,0.22761309146881104,0.3768032193183899,-0.2373896837234497,0.1569977104663849,0.853866696357727,-0.11826382577419281,0.15244396030902863,0.778367280960083,-0.21647752821445465,0.15768258273601532,0.915317952632904,-0.22983810305595398,0.16774863004684448,1.0024185180664062,-0.21139231324195862,0.08616241812705994,0.9143680334091187,-0.1409851759672165,0.07887446880340576,0.8853983879089355,-0.21329262852668762,0.09325993061065674,0.9751347303390503,-0.21333378553390503,0.11017356812953949,1.0346276760101318,-0.1962679624557495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEM,0.16971927881240845,1.1551539897918701,1.045746785166557e-06,0.2544383406639099,1.1432377099990845,-0.06542154401540756,0.2990536689758301,1.07438063621521,-0.1112401932477951,0.25313279032707214,1.0136830806732178,-0.15909560024738312,0.19461502134799957,0.956166684627533,-0.2077176868915558,0.32896164059638977,0.8481765985488892,-0.08241289854049683,0.3909604549407959,0.6766724586486816,-0.13871118426322937,0.4270026385784149,0.5747427940368652,-0.17070844769477844,0.4515489339828491,0.48596641421318054,-0.19090713560581207,0.24027308821678162,0.8266692757606506,-0.09468778967857361,0.23553399741649628,0.6104922890663147,-0.1721075028181076,0.23340924084186554,0.4849020540714264,-0.21142582595348358,0.2310246080160141,0.37838417291641235,-0.22680236399173737,0.16005182266235352,0.8574732542037964,-0.11271512508392334,0.15376752614974976,0.7784090042114258,-0.2101414054632187,0.15669973194599152,0.9111424088478088,-0.22298555076122284,0.16631610691547394,0.9915335774421692,-0.2042340487241745,0.08969883620738983,0.9155136942863464,-0.13452976942062378,0.07959318161010742,0.8809027075767517,-0.20593811571598053,0.09362287819385529,0.9678717851638794,-0.2051587849855423,0.11211861670017242,1.023884654045105,-0.18766948580741882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
